Plot,X,Y
FAR,0.974532,0.000260484
FRR,0.974532,0.498567
DET,0.000279882,0.497135
FAR,0.966625,0.000279882
FRR,0.966625,0.497135
DET,0.000285424,0.495702
FAR,0.960977,0.000285424
FRR,0.960977,0.495702
DET,0.000288196,0.487106
FAR,0.951941,0.000288196
FRR,0.951941,0.487106
DET,0.000293738,0.484241
FAR,0.949681,0.000293738
FRR,0.949681,0.484241
DET,0.000296509,0.47851
FAR,0.946293,0.000296509
FRR,0.946293,0.47851
DET,0.00029928,0.477077
FAR,0.945163,0.00029928
FRR,0.945163,0.477077
DET,0.000302051,0.475645
FAR,0.941774,0.000302051
FRR,0.941774,0.475645
DET,0.00032422,0.474212
FAR,0.933868,0.00032422
FRR,0.933868,0.474212
DET,0.000335305,0.472779
FAR,0.931608,0.000335305
FRR,0.931608,0.472779
DET,0.000354702,0.471347
FAR,0.929349,0.000354702
FRR,0.929349,0.471347
DET,0.000376871,0.468481
FAR,0.925961,0.000376871
FRR,0.925961,0.468481
DET,0.000385185,0.467049
FAR,0.924831,0.000385185
FRR,0.924831,0.467049
DET,0.000407353,0.465616
FAR,0.921442,0.000407353
FRR,0.921442,0.465616
DET,0.000412896,0.464183
FAR,0.920313,0.000412896
FRR,0.920313,0.464183
DET,0.000415667,0.462751
FAR,0.919183,0.000415667
FRR,0.919183,0.462751
DET,0.000418438,0.459885
FAR,0.916924,0.000418438
FRR,0.916924,0.459885
DET,0.000435065,0.458453
FAR,0.913535,0.000435065
FRR,0.913535,0.458453
DET,0.000443378,0.45702
FAR,0.911276,0.000443378
FRR,0.911276,0.45702
DET,0.000468318,0.455587
FAR,0.905629,0.000468318
FRR,0.905629,0.455587
DET,0.00047386,0.454155
FAR,0.904499,0.00047386
FRR,0.904499,0.454155
DET,0.000487716,0.451289
FAR,0.897722,0.000487716
FRR,0.897722,0.451289
DET,0.000493258,0.448424
FAR,0.896592,0.000493258
FRR,0.896592,0.448424
DET,0.000501571,0.446991
FAR,0.895462,0.000501571
FRR,0.895462,0.446991
DET,0.000520969,0.445559
FAR,0.892074,0.000520969
FRR,0.892074,0.445559
DET,0.000559765,0.444126
FAR,0.883037,0.000559765
FRR,0.883037,0.444126
DET,0.000562536,0.438395
FAR,0.881908,0.000562536
FRR,0.881908,0.438395
DET,0.000565307,0.436963
FAR,0.880778,0.000565307
FRR,0.880778,0.436963
DET,0.000579162,0.434097
FAR,0.878519,0.000579162
FRR,0.878519,0.434097
DET,0.000590247,0.432665
FAR,0.877389,0.000590247
FRR,0.877389,0.432665
DET,0.000604102,0.431232
FAR,0.87513,0.000604102
FRR,0.87513,0.431232
DET,0.000609645,0.429799
FAR,0.874001,0.000609645
FRR,0.874001,0.429799
DET,0.000615187,0.426934
FAR,0.871742,0.000615187
FRR,0.871742,0.426934
DET,0.000626271,0.425501
FAR,0.869482,0.000626271
FRR,0.869482,0.425501
DET,0.000645669,0.424069
FAR,0.864964,0.000645669
FRR,0.864964,0.424069
DET,0.000659525,0.421203
FAR,0.863835,0.000659525
FRR,0.863835,0.421203
DET,0.000665067,0.419771
FAR,0.861576,0.000665067
FRR,0.861576,0.419771
DET,0.000676151,0.418338
FAR,0.859316,0.000676151
FRR,0.859316,0.418338
DET,0.000703862,0.416905
FAR,0.852539,0.000703862
FRR,0.852539,0.416905
DET,0.000717718,0.415473
FAR,0.85028,0.000717718
FRR,0.85028,0.415473
DET,0.000728802,0.41404
FAR,0.84915,0.000728802
FRR,0.84915,0.41404
DET,0.000745429,0.412607
FAR,0.845762,0.000745429
FRR,0.845762,0.412607
DET,0.000806394,0.408309
FAR,0.834466,0.000806394
FRR,0.834466,0.408309
DET,0.000817478,0.406877
FAR,0.833336,0.000817478
FRR,0.833336,0.406877
DET,0.000834105,0.404011
FAR,0.831077,0.000834105
FRR,0.831077,0.404011
DET,0.000850731,0.402579
FAR,0.829948,0.000850731
FRR,0.829948,0.402579
DET,0.000853502,0.401146
FAR,0.828818,0.000853502
FRR,0.828818,0.401146
DET,0.000875671,0.399713
FAR,0.82543,0.000875671
FRR,0.82543,0.399713
DET,0.000900611,0.398281
FAR,0.820911,0.000900611
FRR,0.820911,0.398281
DET,0.000911696,0.396848
FAR,0.819782,0.000911696
FRR,0.819782,0.396848
DET,0.000950491,0.395415
FAR,0.816393,0.000950491
FRR,0.816393,0.395415
DET,0.00097266,0.393983
FAR,0.814134,0.00097266
FRR,0.814134,0.393983
DET,0.000994829,0.39255
FAR,0.811875,0.000994829
FRR,0.811875,0.39255
DET,0.00100314,0.391117
FAR,0.810745,0.00100314
FRR,0.810745,0.391117
DET,0.00103085,0.389685
FAR,0.808486,0.00103085
FRR,0.808486,0.389685
DET,0.00105579,0.386819
FAR,0.806227,0.00105579
FRR,0.806227,0.386819
DET,0.00108073,0.385387
FAR,0.805097,0.00108073
FRR,0.805097,0.385387
DET,0.00110844,0.383954
FAR,0.801709,0.00110844
FRR,0.801709,0.383954
DET,0.00114724,0.382522
FAR,0.79719,0.00114724
FRR,0.79719,0.382522
DET,0.00116387,0.379656
FAR,0.796061,0.00116387
FRR,0.796061,0.379656
DET,0.00117495,0.378223
FAR,0.794931,0.00117495
FRR,0.794931,0.378223
DET,0.00121652,0.375358
FAR,0.791543,0.00121652
FRR,0.791543,0.375358
DET,0.00122483,0.372493
FAR,0.790413,0.00122483
FRR,0.790413,0.372493
DET,0.001247,0.369628
FAR,0.788154,0.001247
FRR,0.788154,0.369628
DET,0.00133568,0.368195
FAR,0.780247,0.00133568
FRR,0.780247,0.368195
DET,0.00135784,0.366762
FAR,0.777988,0.00135784
FRR,0.777988,0.366762
DET,0.00139387,0.36533
FAR,0.774599,0.00139387
FRR,0.774599,0.36533
DET,0.0014105,0.361032
FAR,0.77347,0.0014105
FRR,0.77347,0.361032
DET,0.00143821,0.359599
FAR,0.771211,0.00143821
FRR,0.771211,0.359599
DET,0.001477,0.356734
FAR,0.768951,0.001477
FRR,0.768951,0.356734
DET,0.00156291,0.355301
FAR,0.762174,0.00156291
FRR,0.762174,0.355301
DET,0.00157122,0.351003
FAR,0.761044,0.00157122
FRR,0.761044,0.351003
DET,0.00161556,0.34957
FAR,0.758785,0.00161556
FRR,0.758785,0.34957
DET,0.00167652,0.348138
FAR,0.754267,0.00167652
FRR,0.754267,0.348138
DET,0.00177351,0.345272
FAR,0.748619,0.00177351
FRR,0.748619,0.345272
DET,0.00180399,0.34384
FAR,0.74636,0.00180399
FRR,0.74636,0.34384
DET,0.00181785,0.342407
FAR,0.745231,0.00181785
FRR,0.745231,0.342407
DET,0.0018899,0.339542
FAR,0.741842,0.0018899
FRR,0.741842,0.339542
DET,0.00197026,0.338109
FAR,0.735065,0.00197026
FRR,0.735065,0.338109
DET,0.00207556,0.336676
FAR,0.730546,0.00207556
FRR,0.730546,0.336676
DET,0.00209496,0.335244
FAR,0.729417,0.00209496
FRR,0.729417,0.335244
DET,0.00210882,0.333811
FAR,0.728287,0.00210882
FRR,0.728287,0.333811
DET,0.0021393,0.330946
FAR,0.727158,0.0021393
FRR,0.727158,0.330946
DET,0.00220858,0.329513
FAR,0.722639,0.00220858
FRR,0.722639,0.329513
DET,0.00226677,0.32808
FAR,0.72038,0.00226677
FRR,0.72038,0.32808
DET,0.00231665,0.326648
FAR,0.718121,0.00231665
FRR,0.718121,0.326648
DET,0.00236376,0.325215
FAR,0.715862,0.00236376
FRR,0.715862,0.325215
DET,0.00238039,0.323782
FAR,0.714732,0.00238039
FRR,0.714732,0.323782
DET,0.00240255,0.32235
FAR,0.713603,0.00240255
FRR,0.713603,0.32235
DET,0.0024552,0.320917
FAR,0.711344,0.0024552
FRR,0.711344,0.320917
DET,0.0025134,0.319484
FAR,0.709085,0.0025134
FRR,0.709085,0.319484
DET,0.00257713,0.316619
FAR,0.706825,0.00257713
FRR,0.706825,0.316619
DET,0.00266858,0.313754
FAR,0.703437,0.00266858
FRR,0.703437,0.313754
DET,0.00280437,0.312321
FAR,0.697789,0.00280437
FRR,0.697789,0.312321
DET,0.00289027,0.309456
FAR,0.6944,0.00289027
FRR,0.6944,0.309456
DET,0.00290967,0.308023
FAR,0.693271,0.00290967
FRR,0.693271,0.308023
DET,0.00292352,0.30659
FAR,0.692141,0.00292352
FRR,0.692141,0.30659
DET,0.00297063,0.305158
FAR,0.691012,0.00297063
FRR,0.691012,0.305158
DET,0.00303714,0.302292
FAR,0.688752,0.00303714
FRR,0.688752,0.302292
DET,0.0031563,0.30086
FAR,0.684234,0.0031563
FRR,0.684234,0.30086
DET,0.00328931,0.299427
FAR,0.679716,0.00328931
FRR,0.679716,0.299427
DET,0.00331979,0.296562
FAR,0.678586,0.00331979
FRR,0.678586,0.296562
DET,0.00341401,0.295129
FAR,0.676327,0.00341401
FRR,0.676327,0.295129
DET,0.00352208,0.293696
FAR,0.672939,0.00352208
FRR,0.672939,0.293696
DET,0.00393775,0.292264
FAR,0.661643,0.00393775
FRR,0.661643,0.292264
DET,0.00432571,0.289398
FAR,0.653736,0.00432571
FRR,0.653736,0.289398
DET,0.00443932,0.287966
FAR,0.650347,0.00443932
FRR,0.650347,0.287966
DET,0.00457511,0.2851
FAR,0.646959,0.00457511
FRR,0.646959,0.2851
DET,0.00468595,0.283668
FAR,0.6447,0.00468595
FRR,0.6447,0.283668
DET,0.00483836,0.282235
FAR,0.641311,0.00483836
FRR,0.641311,0.282235
DET,0.00502125,0.280802
FAR,0.636793,0.00502125
FRR,0.636793,0.280802
DET,0.0053815,0.27937
FAR,0.630015,0.0053815
FRR,0.630015,0.27937
DET,0.00546186,0.277937
FAR,0.628886,0.00546186
FRR,0.628886,0.277937
DET,0.00552837,0.276504
FAR,0.627756,0.00552837
FRR,0.627756,0.276504
DET,0.00571403,0.275072
FAR,0.624367,0.00571403
FRR,0.624367,0.275072
DET,0.00583042,0.270774
FAR,0.622108,0.00583042
FRR,0.622108,0.270774
DET,0.00599114,0.269341
FAR,0.619849,0.00599114
FRR,0.619849,0.269341
DET,0.00614355,0.267908
FAR,0.61646,0.00614355
FRR,0.61646,0.267908
DET,0.00625163,0.266476
FAR,0.614201,0.00625163
FRR,0.614201,0.266476
DET,0.00638187,0.265043
FAR,0.611942,0.00638187
FRR,0.611942,0.265043
DET,0.0067144,0.26361
FAR,0.606294,0.0067144
FRR,0.606294,0.26361
DET,0.00684465,0.262178
FAR,0.604035,0.00684465
FRR,0.604035,0.262178
DET,0.00697489,0.260745
FAR,0.601776,0.00697489
FRR,0.601776,0.260745
DET,0.00776743,0.259312
FAR,0.589351,0.00776743
FRR,0.589351,0.259312
DET,0.00785333,0.256447
FAR,0.588221,0.00785333
FRR,0.588221,0.256447
DET,0.00801128,0.255014
FAR,0.585962,0.00801128
FRR,0.585962,0.255014
DET,0.00823297,0.252149
FAR,0.583703,0.00823297
FRR,0.583703,0.252149
DET,0.00868189,0.247851
FAR,0.578055,0.00868189
FRR,0.578055,0.247851
DET,0.0087678,0.246418
FAR,0.576926,0.0087678
FRR,0.576926,0.246418
DET,0.00896732,0.244986
FAR,0.574667,0.00896732
FRR,0.574667,0.244986
DET,0.00907539,0.243553
FAR,0.573537,0.00907539
FRR,0.573537,0.243553
DET,0.00926383,0.24212
FAR,0.571278,0.00926383
FRR,0.571278,0.24212
DET,0.00947166,0.240688
FAR,0.569019,0.00947166
FRR,0.569019,0.240688
DET,0.00957419,0.239255
FAR,0.567889,0.00957419
FRR,0.567889,0.239255
DET,0.0096407,0.237822
FAR,0.56676,0.0096407
FRR,0.56676,0.237822
DET,0.00984022,0.23639
FAR,0.564501,0.00984022
FRR,0.564501,0.23639
DET,0.00994275,0.234957
FAR,0.563371,0.00994275
FRR,0.563371,0.234957
DET,0.01017,0.230659
FAR,0.561112,0.01017
FRR,0.561112,0.230659
DET,0.0103723,0.229226
FAR,0.558853,0.0103723
FRR,0.558853,0.229226
DET,0.010472,0.227794
FAR,0.557723,0.010472
FRR,0.557723,0.227794
DET,0.0105662,0.226361
FAR,0.556594,0.0105662
FRR,0.556594,0.226361
DET,0.0113588,0.224928
FAR,0.548687,0.0113588
FRR,0.548687,0.224928
DET,0.0118604,0.223496
FAR,0.544168,0.0118604
FRR,0.544168,0.223496
DET,0.011974,0.222063
FAR,0.543039,0.011974
FRR,0.543039,0.222063
DET,0.0120848,0.22063
FAR,0.541909,0.0120848
FRR,0.541909,0.22063
DET,0.0122067,0.219198
FAR,0.54078,0.0122067
FRR,0.54078,0.219198
DET,0.0123564,0.217765
FAR,0.53965,0.0123564
FRR,0.53965,0.217765
DET,0.0125892,0.216332
FAR,0.537391,0.0125892
FRR,0.537391,0.216332
DET,0.0128746,0.2149
FAR,0.535132,0.0128746
FRR,0.535132,0.2149
DET,0.0130187,0.213467
FAR,0.534002,0.0130187
FRR,0.534002,0.213467
DET,0.0134122,0.212034
FAR,0.530614,0.0134122
FRR,0.530614,0.212034
DET,0.0136893,0.210602
FAR,0.528355,0.0136893
FRR,0.528355,0.210602
DET,0.0138417,0.209169
FAR,0.527225,0.0138417
FRR,0.527225,0.209169
DET,0.0139886,0.207736
FAR,0.526095,0.0139886
FRR,0.526095,0.207736
DET,0.0143211,0.206304
FAR,0.523836,0.0143211
FRR,0.523836,0.206304
DET,0.014662,0.204871
FAR,0.521577,0.014662
FRR,0.521577,0.204871
DET,0.0152855,0.203438
FAR,0.517059,0.0152855
FRR,0.517059,0.203438
DET,0.0164216,0.202006
FAR,0.509152,0.0164216
FRR,0.509152,0.202006
DET,0.0169564,0.200573
FAR,0.505763,0.0169564
FRR,0.505763,0.200573
DET,0.0171504,0.19914
FAR,0.504634,0.0171504
FRR,0.504634,0.19914
DET,0.017519,0.197708
FAR,0.502375,0.017519
FRR,0.502375,0.197708
DET,0.0177268,0.196275
FAR,0.501245,0.0177268
FRR,0.501245,0.196275
DET,0.0185914,0.19341
FAR,0.495597,0.0185914
FRR,0.495597,0.19341
DET,0.0187798,0.191977
FAR,0.494468,0.0187798
FRR,0.494468,0.191977
DET,0.0189544,0.190544
FAR,0.493338,0.0189544
FRR,0.493338,0.190544
DET,0.0192232,0.189112
FAR,0.492209,0.0192232
FRR,0.492209,0.189112
DET,0.0194338,0.187679
FAR,0.491079,0.0194338
FRR,0.491079,0.187679
DET,0.0196084,0.184814
FAR,0.489949,0.0196084
FRR,0.489949,0.184814
DET,0.0231055,0.181948
FAR,0.471876,0.0231055
FRR,0.471876,0.181948
DET,0.0235905,0.179083
FAR,0.469617,0.0235905
FRR,0.469617,0.179083
DET,0.0250758,0.176218
FAR,0.46284,0.0250758
FRR,0.46284,0.176218
DET,0.0252975,0.173352
FAR,0.46171,0.0252975
FRR,0.46171,0.173352
DET,0.0258184,0.17192
FAR,0.459451,0.0258184
FRR,0.459451,0.17192
DET,0.0274395,0.170487
FAR,0.452674,0.0274395
FRR,0.452674,0.170487
DET,0.0286422,0.169054
FAR,0.448156,0.0286422
FRR,0.448156,0.169054
DET,0.0295179,0.166189
FAR,0.444767,0.0295179
FRR,0.444767,0.166189
DET,0.0298366,0.164756
FAR,0.443637,0.0298366
FRR,0.443637,0.164756
DET,0.0301829,0.163324
FAR,0.442508,0.0301829
FRR,0.442508,0.163324
DET,0.0316572,0.161891
FAR,0.43686,0.0316572
FRR,0.43686,0.161891
DET,0.0322918,0.160458
FAR,0.434601,0.0322918
FRR,0.434601,0.160458
DET,0.03396,0.157593
FAR,0.428953,0.03396
FRR,0.428953,0.157593
DET,0.0373878,0.15616
FAR,0.417657,0.0373878
FRR,0.417657,0.15616
DET,0.0385323,0.153295
FAR,0.414269,0.0385323
FRR,0.414269,0.153295
DET,0.0389313,0.151862
FAR,0.413139,0.0389313
FRR,0.413139,0.151862
DET,0.0407104,0.148997
FAR,0.407491,0.0407104
FRR,0.407491,0.148997
DET,0.0410956,0.147564
FAR,0.406362,0.0410956
FRR,0.406362,0.147564
DET,0.0461667,0.144699
FAR,0.392807,0.0461667
FRR,0.392807,0.144699
DET,0.0470368,0.143266
FAR,0.390548,0.0470368
FRR,0.390548,0.143266
DET,0.0475273,0.141834
FAR,0.389418,0.0475273
FRR,0.389418,0.141834
DET,0.0484307,0.140401
FAR,0.387159,0.0484307
FRR,0.387159,0.140401
DET,0.0493258,0.136103
FAR,0.3849,0.0493258
FRR,0.3849,0.136103
DET,0.0532885,0.13467
FAR,0.375864,0.0532885
FRR,0.375864,0.13467
DET,0.0581213,0.133238
FAR,0.365698,0.0581213
FRR,0.365698,0.133238
DET,0.0602495,0.131805
FAR,0.361179,0.0602495
FRR,0.361179,0.131805
DET,0.0613746,0.130372
FAR,0.35892,0.0613746
FRR,0.35892,0.130372
DET,0.0694164,0.12894
FAR,0.344236,0.0694164
FRR,0.344236,0.12894
DET,0.0726558,0.127507
FAR,0.338588,0.0726558
FRR,0.338588,0.127507
DET,0.0733402,0.126074
FAR,0.337458,0.0733402
FRR,0.337458,0.126074
DET,0.0754435,0.123209
FAR,0.33407,0.0754435
FRR,0.33407,0.123209
DET,0.0774914,0.121777
FAR,0.330681,0.0774914
FRR,0.330681,0.121777
DET,0.0782617,0.120344
FAR,0.329552,0.0782617
FRR,0.329552,0.120344
DET,0.0805618,0.118911
FAR,0.326163,0.0805618
FRR,0.326163,0.118911
DET,0.0814042,0.116046
FAR,0.325033,0.0814042
FRR,0.325033,0.116046
DET,0.0821053,0.113181
FAR,0.323904,0.0821053
FRR,0.323904,0.113181
DET,0.0828673,0.111748
FAR,0.322774,0.0828673
FRR,0.322774,0.111748
DET,0.0843443,0.110315
FAR,0.320515,0.0843443
FRR,0.320515,0.110315
DET,0.0858213,0.10745
FAR,0.318256,0.0858213
FRR,0.318256,0.10745
DET,0.0865917,0.106017
FAR,0.317126,0.0865917
FRR,0.317126,0.106017
DET,0.0890441,0.104585
FAR,0.313738,0.0890441
FRR,0.313738,0.104585
DET,0.0929098,0.103152
FAR,0.30809,0.0929098
FRR,0.30809,0.103152
DET,0.0937467,0.101719
FAR,0.30696,0.0937467
FRR,0.30696,0.101719
DET,0.0945559,0.100287
FAR,0.305831,0.0945559
FRR,0.305831,0.100287
DET,0.0996519,0.0988539
FAR,0.299053,0.0996519
FRR,0.299053,0.0988539
DET,0.102199,0.0974212
FAR,0.295665,0.102199
FRR,0.295665,0.0974212
DET,0.108531,0.0959885
FAR,0.287758,0.108531
FRR,0.287758,0.0959885
DET,0.109423,0.0945559
FAR,0.286628,0.109423
FRR,0.286628,0.0945559
DET,0.114087,0.0916905
FAR,0.28098,0.114087
FRR,0.28098,0.0916905
DET,0.118036,0.0902579
FAR,0.276462,0.118036
FRR,0.276462,0.0902579
DET,0.121056,0.0888252
FAR,0.273073,0.121056
FRR,0.273073,0.0888252
DET,0.122123,0.0873926
FAR,0.271944,0.122123
FRR,0.271944,0.0873926
DET,0.125299,0.0859599
FAR,0.268555,0.125299
FRR,0.268555,0.0859599
DET,0.129699,0.0845272
FAR,0.264037,0.129699
FRR,0.264037,0.0845272
DET,0.130794,0.0830945
FAR,0.262907,0.130794
FRR,0.262907,0.0830945
DET,0.143275,0.0816619
FAR,0.250482,0.143275
FRR,0.250482,0.0816619
DET,0.151721,0.0802292
FAR,0.242575,0.151721
FRR,0.242575,0.0802292
DET,0.154185,0.0787966
FAR,0.240316,0.154185
FRR,0.240316,0.0787966
DET,0.157757,0.0773639
FAR,0.236927,0.157757
FRR,0.236927,0.0773639
DET,0.15907,0.0744986
FAR,0.235798,0.15907
FRR,0.235798,0.0744986
DET,0.160348,0.0730659
FAR,0.234668,0.160348
FRR,0.234668,0.0730659
DET,0.163008,0.0702006
FAR,0.232409,0.163008
FRR,0.232409,0.0702006
DET,0.164374,0.0687679
FAR,0.23128,0.164374
FRR,0.23128,0.0687679
DET,0.165646,0.0673352
FAR,0.23015,0.165646
FRR,0.23015,0.0673352
DET,0.167032,0.0644699
FAR,0.22902,0.167032
FRR,0.22902,0.0644699
DET,0.177961,0.0630373
FAR,0.219984,0.177961
FRR,0.219984,0.0630373
DET,0.190902,0.0616046
FAR,0.209818,0.190902
FRR,0.209818,0.0616046
DET,0.19528,0.0601719
FAR,0.206429,0.19528
FRR,0.206429,0.0601719
DET,0.212076,0.0587392
FAR,0.194004,0.212076
FRR,0.194004,0.0587392
DET,0.215182,0.0558739
FAR,0.191745,0.215182
FRR,0.191745,0.0558739
DET,0.228076,0.0544413
FAR,0.182708,0.228076
FRR,0.182708,0.0544413
DET,0.231443,0.0530086
FAR,0.180449,0.231443
FRR,0.180449,0.0530086
DET,0.23468,0.051576
FAR,0.17819,0.23468
FRR,0.17819,0.051576
DET,0.282545,0.0501432
FAR,0.147692,0.282545
FRR,0.147692,0.0501432
DET,0.303539,0.0487106
FAR,0.135267,0.303539
FRR,0.135267,0.0487106
DET,0.31356,0.0472779
FAR,0.129619,0.31356
FRR,0.129619,0.0472779
DET,0.321485,0.0458453
FAR,0.125101,0.321485
FRR,0.125101,0.0458453
DET,0.33779,0.0444126
FAR,0.116064,0.33779
FRR,0.116064,0.0444126
DET,0.344139,0.04298
FAR,0.112676,0.344139
FRR,0.112676,0.04298
DET,0.352668,0.0415473
FAR,0.108157,0.352668
FRR,0.108157,0.0415473
DET,0.363259,0.0401146
FAR,0.102509,0.363259
FRR,0.102509,0.0401146
DET,0.371855,0.0386819
FAR,0.0979912,0.371855
FRR,0.0979912,0.0386819
DET,0.376267,0.0372493
FAR,0.0957321,0.376267
FRR,0.0957321,0.0372493
DET,0.37844,0.0358166
FAR,0.0946025,0.37844
FRR,0.0946025,0.0358166
DET,0.407539,0.034384
FAR,0.0799182,0.407539
FRR,0.0799182,0.034384
BC,0.001,0.608
BC,0.01,0.766
SD,3.3308,Genuine
SD,2.46668,Impostor
SD,2.94562,Genuine
SD,0.677457,Impostor
SD,2.67226,Genuine
SD,0.606294,Impostor
SD,2.55253,Genuine
SD,0.562241,Impostor
SD,2.47798,Genuine
SD,0.530614,Impostor
SD,2.41698,Genuine
SD,0.506893,Impostor
SD,2.39778,Genuine
SD,0.486561,Impostor
SD,2.35373,Genuine
SD,0.469617,Impostor
SD,2.33001,Genuine
SD,0.454933,Impostor
SD,2.32097,Genuine
SD,0.442508,Impostor
SD,2.25771,Genuine
SD,0.430083,Impostor
SD,2.19672,Genuine
SD,0.418787,Impostor
SD,2.15718,Genuine
SD,0.408621,Impostor
SD,2.10409,Genuine
SD,0.399584,Impostor
SD,2.09958,Genuine
SD,0.390548,Impostor
SD,2.08489,Genuine
SD,0.382641,Impostor
SD,2.03858,Genuine
SD,0.374734,Impostor
SD,1.99679,Genuine
SD,0.367957,Impostor
SD,1.97307,Genuine
SD,0.361179,Impostor
SD,1.95612,Genuine
SD,0.354402,Impostor
SD,1.93805,Genuine
SD,0.347625,Impostor
SD,1.93127,Genuine
SD,0.341977,Impostor
SD,1.91659,Genuine
SD,0.336329,Impostor
SD,1.89174,Genuine
SD,0.330681,Impostor
SD,1.88722,Genuine
SD,0.326163,Impostor
SD,1.87027,Genuine
SD,0.321645,Impostor
SD,1.86689,Genuine
SD,0.315997,Impostor
SD,1.85898,Genuine
SD,0.311479,Impostor
SD,1.84091,Genuine
SD,0.30696,Impostor
SD,1.83639,Genuine
SD,0.302442,Impostor
SD,1.82622,Genuine
SD,0.297924,Impostor
SD,1.82396,Genuine
SD,0.293406,Impostor
SD,1.8217,Genuine
SD,0.288887,Impostor
SD,1.81832,Genuine
SD,0.284369,Impostor
SD,1.80928,Genuine
SD,0.28098,Impostor
SD,1.80363,Genuine
SD,0.276462,Impostor
