Plot,X,Y
FRR,1.25918,0.976949
DET,0.00200438,0.976342
FAR,1.25015,0.00200438
FRR,1.25015,0.976342
DET,0.00211938,0.976039
FAR,1.23659,0.00211938
FRR,1.23659,0.976039
DET,0.00219179,0.975432
FAR,1.22868,0.00219179
FRR,1.22868,0.975432
DET,0.00227953,0.975129
FAR,1.21965,0.00227953
FRR,1.21965,0.975129
DET,0.00242264,0.974522
FAR,1.20722,0.00242264
FRR,1.20722,0.974522
DET,0.0024303,0.974219
FAR,1.20609,0.0024303
FRR,1.20609,0.974219
DET,0.00255041,0.973612
FAR,1.1948,0.00255041
FRR,1.1948,0.973612
DET,0.00257,0.973309
FAR,1.19254,0.00257
FRR,1.19254,0.973309
DET,0.00262026,0.972702
FAR,1.18802,0.00262026
FRR,1.18802,0.972702
DET,0.002823,0.972399
FAR,1.17108,0.002823
FRR,1.17108,0.972399
DET,0.00317055,0.971793
FAR,1.14623,0.00317055
FRR,1.14623,0.971793
DET,0.00328129,0.971489
FAR,1.13945,0.00328129
FRR,1.13945,0.971489
DET,0.0035411,0.970883
FAR,1.12363,0.0035411
FRR,1.12363,0.970883
DET,0.00365525,0.970579
FAR,1.11686,0.00365525
FRR,1.11686,0.970579
DET,0.00372084,0.969973
FAR,1.11234,0.00372084
FRR,1.11234,0.969973
DET,0.00380091,0.969669
FAR,1.10669,0.00380091
FRR,1.10669,0.969669
DET,0.00390825,0.969063
FAR,1.09991,0.00390825
FRR,1.09991,0.969063
DET,0.0039321,0.968759
FAR,1.09878,0.0039321
FRR,1.09878,0.968759
DET,0.00409736,0.967546
FAR,1.08862,0.00409736
FRR,1.08862,0.967546
DET,0.00413654,0.967243
FAR,1.08636,0.00413654
FRR,1.08636,0.967243
DET,0.00419191,0.966636
FAR,1.08297,0.00419191
FRR,1.08297,0.966636
DET,0.00420724,0.966333
FAR,1.08184,0.00420724
FRR,1.08184,0.966333
DET,0.00432394,0.965726
FAR,1.07619,0.00432394
FRR,1.07619,0.965726
DET,0.00437761,0.965423
FAR,1.07393,0.00437761
FRR,1.07393,0.965423
DET,0.00451987,0.964817
FAR,1.06603,0.00451987
FRR,1.06603,0.964817
DET,0.00457609,0.964513
FAR,1.06377,0.00457609
FRR,1.06377,0.964513
DET,0.00471238,0.963907
FAR,1.05699,0.00471238
FRR,1.05699,0.963907
DET,0.00473794,0.963603
FAR,1.05586,0.00473794
FRR,1.05586,0.963603
DET,0.00500712,0.962997
FAR,1.04456,0.00500712
FRR,1.04456,0.962997
DET,0.00503523,0.962693
FAR,1.04344,0.00503523
FRR,1.04344,0.962693
DET,0.00521838,0.961783
FAR,1.03553,0.00521838
FRR,1.03553,0.961783
DET,0.00524564,0.96148
FAR,1.0344,0.00524564
FRR,1.0344,0.96148
DET,0.00541089,0.96057
FAR,1.02762,0.00541089
FRR,1.02762,0.96057
DET,0.00542963,0.960267
FAR,1.02649,0.00542963
FRR,1.02649,0.960267
DET,0.00566985,0.95966
FAR,1.01633,0.00566985
FRR,1.01633,0.95966
DET,0.00573885,0.959357
FAR,1.01407,0.00573885
FRR,1.01407,0.959357
DET,0.00579507,0.95875
FAR,1.01181,0.00579507
FRR,1.01181,0.95875
DET,0.00582404,0.958447
FAR,1.01068,0.00582404
FRR,1.01068,0.958447
DET,0.00591263,0.95784
FAR,1.00729,0.00591263
FRR,1.00729,0.95784
DET,0.00597481,0.957234
FAR,1.00503,0.00597481
FRR,1.00503,0.957234
DET,0.00624229,0.956324
FAR,0.995993,0.00624229
FRR,0.995993,0.956324
DET,0.00626955,0.955717
FAR,0.994864,0.00626955
FRR,0.994864,0.955717
DET,0.00633003,0.955111
FAR,0.992605,0.00633003
FRR,0.992605,0.955111
DET,0.00640414,0.954807
FAR,0.990346,0.00640414
FRR,0.990346,0.954807
DET,0.00648421,0.954201
FAR,0.988087,0.00648421
FRR,0.988087,0.954201
DET,0.00664692,0.953897
FAR,0.982439,0.00664692
FRR,0.982439,0.953897
DET,0.00698254,0.953291
FAR,0.972273,0.00698254
FRR,0.972273,0.953291
DET,0.00710521,0.952684
FAR,0.968884,0.00710521
FRR,0.968884,0.952684
DET,0.00721765,0.952078
FAR,0.965495,0.00721765
FRR,0.965495,0.952078
DET,0.00726109,0.951774
FAR,0.964366,0.00726109
FRR,0.964366,0.951774
DET,0.00734031,0.950864
FAR,0.962107,0.00734031
FRR,0.962107,0.950864
DET,0.00741783,0.950561
FAR,0.959848,0.00741783
FRR,0.959848,0.950561
DET,0.00763846,0.949955
FAR,0.9542,0.00763846
FRR,0.9542,0.949955
DET,0.00771427,0.949651
FAR,0.951941,0.00771427
FRR,0.951941,0.949651
DET,0.00788975,0.949045
FAR,0.947422,0.00788975
FRR,0.947422,0.949045
DET,0.00796727,0.948741
FAR,0.945163,0.00796727
FRR,0.945163,0.948741
DET,0.00805075,0.947831
FAR,0.942904,0.00805075
FRR,0.942904,0.947831
DET,0.00819471,0.947528
FAR,0.938386,0.00819471
FRR,0.938386,0.947528
DET,0.00840597,0.946921
FAR,0.932738,0.00840597
FRR,0.932738,0.946921
DET,0.00849967,0.946618
FAR,0.930479,0.00849967
FRR,0.930479,0.946618
DET,0.00872285,0.945708
FAR,0.924831,0.00872285
FRR,0.924831,0.945708
DET,0.0087663,0.945405
FAR,0.923701,0.0087663
FRR,0.923701,0.945405
DET,0.00895115,0.944798
FAR,0.919183,0.00895115
FRR,0.919183,0.944798
DET,0.00900311,0.944495
FAR,0.918054,0.00900311
FRR,0.918054,0.944495
DET,0.00924588,0.943585
FAR,0.912406,0.00924588
FRR,0.912406,0.943585
DET,0.00930636,0.942978
FAR,0.911276,0.00930636
FRR,0.911276,0.942978
DET,0.00943925,0.942069
FAR,0.907888,0.00943925
FRR,0.907888,0.942069
DET,0.00955084,0.941765
FAR,0.905629,0.00955084
FRR,0.905629,0.941765
DET,0.00982002,0.941159
FAR,0.899981,0.00982002
FRR,0.899981,0.941159
DET,0.0100764,0.940855
FAR,0.894333,0.0100764
FRR,0.894333,0.940855
DET,0.0101855,0.939945
FAR,0.892074,0.0101855
FRR,0.892074,0.939945
DET,0.0103609,0.939339
FAR,0.888685,0.0103609
FRR,0.888685,0.939339
DET,0.0106088,0.938732
FAR,0.884167,0.0106088
FRR,0.884167,0.938732
DET,0.010671,0.938126
FAR,0.883037,0.010671
FRR,0.883037,0.938126
DET,0.0108567,0.937519
FAR,0.879649,0.0108567
FRR,0.879649,0.937519
DET,0.0109274,0.937216
FAR,0.878519,0.0109274
FRR,0.878519,0.937216
DET,0.0111123,0.936306
FAR,0.87513,0.0111123
FRR,0.87513,0.936306
DET,0.0111566,0.936002
FAR,0.874001,0.0111566
FRR,0.874001,0.936002
DET,0.0117205,0.935093
FAR,0.863835,0.0117205
FRR,0.863835,0.935093
DET,0.011867,0.934789
FAR,0.861576,0.011867
FRR,0.861576,0.934789
DET,0.0120876,0.934183
FAR,0.858187,0.0120876
FRR,0.858187,0.934183
DET,0.0123006,0.933879
FAR,0.854798,0.0123006
FRR,0.854798,0.933879
DET,0.0127717,0.932969
FAR,0.846891,0.0127717
FRR,0.846891,0.932969
DET,0.0128475,0.932666
FAR,0.845762,0.0128475
FRR,0.845762,0.932666
DET,0.0130732,0.932059
FAR,0.842373,0.0130732
FRR,0.842373,0.932059
DET,0.0133688,0.931756
FAR,0.837855,0.0133688
FRR,0.837855,0.931756
DET,0.0136985,0.930543
FAR,0.833336,0.0136985
FRR,0.833336,0.930543
DET,0.013845,0.929936
FAR,0.831077,0.013845
FRR,0.831077,0.929936
DET,0.0141712,0.92933
FAR,0.826559,0.0141712
FRR,0.826559,0.92933
DET,0.0142683,0.929026
FAR,0.82543,0.0142683
FRR,0.82543,0.929026
DET,0.0146065,0.927813
FAR,0.820911,0.0146065
FRR,0.820911,0.927813
DET,0.0150495,0.927207
FAR,0.815263,0.0150495
FRR,0.815263,0.927207
DET,0.015305,0.9266
FAR,0.811875,0.015305
FRR,0.811875,0.9266
DET,0.0154788,0.925993
FAR,0.809616,0.0154788
FRR,0.809616,0.925993
DET,0.0156815,0.925083
FAR,0.807357,0.0156815
FRR,0.807357,0.925083
DET,0.0157735,0.92478
FAR,0.806227,0.0157735
FRR,0.806227,0.92478
DET,0.0160564,0.924173
FAR,0.802838,0.0160564
FRR,0.802838,0.924173
DET,0.0161492,0.923567
FAR,0.801709,0.0161492
FRR,0.801709,0.923567
DET,0.016599,0.92296
FAR,0.796061,0.016599
FRR,0.796061,0.92296
DET,0.0167821,0.922354
FAR,0.793802,0.0167821
FRR,0.793802,0.922354
DET,0.0171024,0.921444
FAR,0.790413,0.0171024
FRR,0.790413,0.921444
DET,0.0171859,0.92114
FAR,0.789284,0.0171859
FRR,0.789284,0.92114
DET,0.0175232,0.920534
FAR,0.785895,0.0175232
FRR,0.785895,0.920534
DET,0.0176271,0.920231
FAR,0.784765,0.0176271
FRR,0.784765,0.920231
DET,0.0180556,0.919321
FAR,0.780247,0.0180556
FRR,0.780247,0.919321
DET,0.0184781,0.918714
FAR,0.775729,0.0184781
FRR,0.775729,0.918714
DET,0.018709,0.917804
FAR,0.77347,0.018709
FRR,0.77347,0.917804
DET,0.018824,0.917501
FAR,0.77234,0.018824
FRR,0.77234,0.917501
DET,0.0191869,0.916591
FAR,0.768951,0.0191869
FRR,0.768951,0.916591
DET,0.0193002,0.915681
FAR,0.767822,0.0193002
FRR,0.767822,0.915681
DET,0.0195123,0.914771
FAR,0.765563,0.0195123
FRR,0.765563,0.914771
DET,0.0197406,0.914164
FAR,0.763304,0.0197406
FRR,0.763304,0.914164
DET,0.0199595,0.913254
FAR,0.761044,0.0199595
FRR,0.761044,0.913254
DET,0.0200898,0.912345
FAR,0.759915,0.0200898
FRR,0.759915,0.912345
DET,0.0204433,0.910828
FAR,0.756526,0.0204433
FRR,0.756526,0.910828
DET,0.0205677,0.910525
FAR,0.755397,0.0205677
FRR,0.755397,0.910525
DET,0.0208437,0.909008
FAR,0.753138,0.0208437
FRR,0.753138,0.909008
DET,0.0212287,0.908402
FAR,0.749749,0.0212287
FRR,0.749749,0.908402
DET,0.0215942,0.907492
FAR,0.74636,0.0215942
FRR,0.74636,0.907492
DET,0.0217185,0.907188
FAR,0.745231,0.0217185
FRR,0.745231,0.907188
DET,0.0220116,0.906278
FAR,0.742971,0.0220116
FRR,0.742971,0.906278
DET,0.0221496,0.905369
FAR,0.741842,0.0221496
FRR,0.741842,0.905369
DET,0.0227246,0.904459
FAR,0.737324,0.0227246
FRR,0.737324,0.904459
DET,0.022866,0.904155
FAR,0.736194,0.022866
FRR,0.736194,0.904155
DET,0.0233081,0.903549
FAR,0.732805,0.0233081
FRR,0.732805,0.903549
DET,0.0234767,0.902032
FAR,0.731676,0.0234767
FRR,0.731676,0.902032
DET,0.0237613,0.900819
FAR,0.729417,0.0237613
FRR,0.729417,0.900819
DET,0.0239103,0.900516
FAR,0.728287,0.0239103
FRR,0.728287,0.900516
DET,0.0243627,0.898999
FAR,0.724898,0.0243627
FRR,0.724898,0.898999
DET,0.0245168,0.898392
FAR,0.723769,0.0245168
FRR,0.723769,0.898392
DET,0.0248031,0.897483
FAR,0.72151,0.0248031
FRR,0.72151,0.897483
DET,0.0251021,0.896573
FAR,0.719251,0.0251021
FRR,0.719251,0.896573
DET,0.0254181,0.895663
FAR,0.716992,0.0254181
FRR,0.716992,0.895663
DET,0.0257299,0.894753
FAR,0.714732,0.0257299
FRR,0.714732,0.894753
DET,0.026051,0.893843
FAR,0.712473,0.026051
FRR,0.712473,0.893843
DET,0.0262256,0.893236
FAR,0.711344,0.0262256
FRR,0.711344,0.893236
DET,0.0265681,0.892023
FAR,0.709085,0.0265681
FRR,0.709085,0.892023
DET,0.0267495,0.891113
FAR,0.707955,0.0267495
FRR,0.707955,0.891113
DET,0.027264,0.890507
FAR,0.704566,0.027264
FRR,0.704566,0.890507
DET,0.0274259,0.889293
FAR,0.703437,0.0274259
FRR,0.703437,0.889293
DET,0.0279472,0.888687
FAR,0.700048,0.0279472
FRR,0.700048,0.888687
DET,0.0280784,0.887777
FAR,0.698919,0.0280784
FRR,0.698919,0.887777
DET,0.0287352,0.88717
FAR,0.6944,0.0287352
FRR,0.6944,0.88717
DET,0.0289149,0.886564
FAR,0.693271,0.0289149
FRR,0.693271,0.886564
DET,0.0292888,0.885957
FAR,0.691012,0.0292888
FRR,0.691012,0.885957
DET,0.029627,0.885654
FAR,0.688752,0.029627
FRR,0.688752,0.885654
DET,0.0299857,0.884744
FAR,0.686493,0.0299857
FRR,0.686493,0.884744
DET,0.0303596,0.88444
FAR,0.684234,0.0303596
FRR,0.684234,0.88444
DET,0.0307421,0.882317
FAR,0.681975,0.0307421
FRR,0.681975,0.882317
DET,0.031128,0.881711
FAR,0.679716,0.031128
FRR,0.679716,0.881711
DET,0.0315147,0.880497
FAR,0.677457,0.0315147
FRR,0.677457,0.880497
DET,0.03172,0.879891
FAR,0.676327,0.03172
FRR,0.676327,0.879891
DET,0.0320906,0.878678
FAR,0.674068,0.0320906
FRR,0.674068,0.878678
DET,0.0322958,0.878374
FAR,0.672939,0.0322958
FRR,0.672939,0.878374
DET,0.033094,0.877161
FAR,0.66842,0.033094
FRR,0.66842,0.877161
DET,0.0333002,0.876858
FAR,0.667291,0.0333002
FRR,0.667291,0.876858
DET,0.0337116,0.875038
FAR,0.665032,0.0337116
FRR,0.665032,0.875038
DET,0.0339237,0.874431
FAR,0.663902,0.0339237
FRR,0.663902,0.874431
DET,0.0343599,0.872611
FAR,0.661643,0.0343599
FRR,0.661643,0.872611
DET,0.0345686,0.871702
FAR,0.660513,0.0345686
FRR,0.660513,0.871702
DET,0.0352279,0.870185
FAR,0.657125,0.0352279
FRR,0.657125,0.870185
DET,0.0354434,0.869275
FAR,0.655995,0.0354434
FRR,0.655995,0.869275
DET,0.0360917,0.867759
FAR,0.652606,0.0360917
FRR,0.652606,0.867759
DET,0.0363319,0.866242
FAR,0.651477,0.0363319
FRR,0.651477,0.866242
DET,0.0368089,0.865332
FAR,0.649218,0.0368089
FRR,0.649218,0.865332
DET,0.0370355,0.865029
FAR,0.648088,0.0370355
FRR,0.648088,0.865029
DET,0.037527,0.863816
FAR,0.645829,0.037527
FRR,0.645829,0.863816
DET,0.0377536,0.863209
FAR,0.6447,0.0377536
FRR,0.6447,0.863209
DET,0.0382732,0.861996
FAR,0.64244,0.0382732
FRR,0.64244,0.861996
DET,0.038539,0.861692
FAR,0.641311,0.038539
FRR,0.641311,0.861692
DET,0.0392307,0.860176
FAR,0.637922,0.0392307
FRR,0.637922,0.860176
DET,0.0397384,0.859569
FAR,0.635663,0.0397384
FRR,0.635663,0.859569
DET,0.0402009,0.858659
FAR,0.633404,0.0402009
FRR,0.633404,0.858659
DET,0.040471,0.858356
FAR,0.632274,0.040471
FRR,0.632274,0.858356
DET,0.0409855,0.856536
FAR,0.630015,0.0409855
FRR,0.630015,0.856536
DET,0.0412453,0.85502
FAR,0.628886,0.0412453
FRR,0.628886,0.85502
DET,0.0417658,0.85411
FAR,0.626626,0.0417658
FRR,0.626626,0.85411
DET,0.0420452,0.853503
FAR,0.625497,0.0420452
FRR,0.625497,0.853503
DET,0.0426057,0.852593
FAR,0.623238,0.0426057
FRR,0.623238,0.852593
DET,0.0429038,0.85229
FAR,0.622108,0.0429038
FRR,0.622108,0.85229
DET,0.0434805,0.851077
FAR,0.619849,0.0434805
FRR,0.619849,0.851077
DET,0.0437642,0.850167
FAR,0.61872,0.0437642
FRR,0.61872,0.850167
DET,0.0443554,0.848954
FAR,0.61646,0.0443554
FRR,0.61646,0.848954
DET,0.0446228,0.84865
FAR,0.615331,0.0446228
FRR,0.615331,0.84865
DET,0.0452029,0.84683
FAR,0.613072,0.0452029
FRR,0.613072,0.84683
DET,0.0454841,0.846527
FAR,0.611942,0.0454841
FRR,0.611942,0.846527
DET,0.0461102,0.845617
FAR,0.609683,0.0461102
FRR,0.609683,0.845617
DET,0.0464049,0.845314
FAR,0.608554,0.0464049
FRR,0.608554,0.845314
DET,0.0470071,0.844404
FAR,0.606294,0.0470071
FRR,0.606294,0.844404
DET,0.0473215,0.843797
FAR,0.605165,0.0473215
FRR,0.605165,0.843797
DET,0.0479339,0.842281
FAR,0.602906,0.0479339
FRR,0.602906,0.842281
DET,0.0482483,0.841674
FAR,0.601776,0.0482483
FRR,0.601776,0.841674
DET,0.0488565,0.839854
FAR,0.599517,0.0488565
FRR,0.599517,0.839854
DET,0.0491708,0.838641
FAR,0.598387,0.0491708
FRR,0.598387,0.838641
DET,0.0498054,0.836821
FAR,0.596128,0.0498054
FRR,0.596128,0.836821
DET,0.0501785,0.835911
FAR,0.594999,0.0501785
FRR,0.594999,0.835911
DET,0.0508132,0.835002
FAR,0.59274,0.0508132
FRR,0.59274,0.835002
DET,0.0511658,0.834092
FAR,0.59161,0.0511658
FRR,0.59161,0.834092
DET,0.0518243,0.832878
FAR,0.589351,0.0518243
FRR,0.589351,0.832878
DET,0.0521574,0.832272
FAR,0.588221,0.0521574
FRR,0.588221,0.832272
DET,0.0528593,0.831362
FAR,0.585962,0.0528593
FRR,0.585962,0.831362
DET,0.0532085,0.831059
FAR,0.584833,0.0532085
FRR,0.584833,0.831059
DET,0.0539854,0.829845
FAR,0.582574,0.0539854
FRR,0.582574,0.829845
DET,0.0543389,0.829542
FAR,0.581444,0.0543389
FRR,0.581444,0.829542
DET,0.0550409,0.827419
FAR,0.579185,0.0550409
FRR,0.579185,0.827419
DET,0.0553927,0.826812
FAR,0.578055,0.0553927
FRR,0.578055,0.826812
DET,0.0561167,0.825296
FAR,0.575796,0.0561167
FRR,0.575796,0.825296
DET,0.0564822,0.824082
FAR,0.574667,0.0564822
FRR,0.574667,0.824082
DET,0.0571875,0.822869
FAR,0.572407,0.0571875
FRR,0.572407,0.822869
DET,0.0575981,0.822566
FAR,0.571278,0.0575981
FRR,0.571278,0.822566
DET,0.0583417,0.821656
FAR,0.569019,0.0583417
FRR,0.569019,0.821656
DET,0.0587157,0.819836
FAR,0.567889,0.0587157
FRR,0.567889,0.819836
DET,0.0595122,0.818623
FAR,0.56563,0.0595122
FRR,0.56563,0.818623
DET,0.0598861,0.818016
FAR,0.564501,0.0598861
FRR,0.564501,0.818016
DET,0.0606545,0.817106
FAR,0.562241,0.0606545
FRR,0.562241,0.817106
DET,0.061083,0.816197
FAR,0.561112,0.061083
FRR,0.561112,0.816197
DET,0.0618956,0.814377
FAR,0.558853,0.0618956
FRR,0.558853,0.814377
DET,0.0623207,0.813164
FAR,0.557723,0.0623207
FRR,0.557723,0.813164
DET,0.0631376,0.81195
FAR,0.555464,0.0631376
FRR,0.555464,0.81195
DET,0.0635448,0.811344
FAR,0.554335,0.0635448
FRR,0.554335,0.811344
DET,0.0643813,0.809827
FAR,0.552075,0.0643813
FRR,0.552075,0.809827
DET,0.0647885,0.809524
FAR,0.550946,0.0647885
FRR,0.550946,0.809524
DET,0.0656812,0.808007
FAR,0.548687,0.0656812
FRR,0.548687,0.808007
DET,0.0661122,0.806794
FAR,0.547557,0.0661122
FRR,0.547557,0.806794
DET,0.0669769,0.806187
FAR,0.545298,0.0669769
FRR,0.545298,0.806187
DET,0.0674028,0.805581
FAR,0.544168,0.0674028
FRR,0.544168,0.805581
DET,0.0682998,0.804368
FAR,0.541909,0.0682998
FRR,0.541909,0.804368
DET,0.0687248,0.803761
FAR,0.54078,0.0687248
FRR,0.54078,0.803761
DET,0.0696252,0.800121
FAR,0.538521,0.0696252
FRR,0.538521,0.800121
DET,0.070121,0.799515
FAR,0.537391,0.070121
FRR,0.537391,0.799515
DET,0.0710163,0.797998
FAR,0.535132,0.0710163
FRR,0.535132,0.797998
DET,0.0714396,0.796482
FAR,0.534002,0.0714396
FRR,0.534002,0.796482
DET,0.0724167,0.794662
FAR,0.531743,0.0724167
FRR,0.531743,0.794662
DET,0.0728665,0.794055
FAR,0.530614,0.0728665
FRR,0.530614,0.794055
DET,0.073824,0.790416
FAR,0.528355,0.073824
FRR,0.528355,0.790416
DET,0.0743291,0.790112
FAR,0.527225,0.0743291
FRR,0.527225,0.790112
DET,0.0753266,0.788292
FAR,0.524966,0.0753266
FRR,0.524966,0.788292
DET,0.0758369,0.787382
FAR,0.523836,0.0758369
FRR,0.523836,0.787382
DET,0.0768241,0.784349
FAR,0.521577,0.0768241
FRR,0.521577,0.784349
DET,0.0773727,0.78344
FAR,0.520448,0.0773727
FRR,0.520448,0.78344
DET,0.0783711,0.781923
FAR,0.518188,0.0783711
FRR,0.518188,0.781923
DET,0.0788813,0.78071
FAR,0.517059,0.0788813
FRR,0.517059,0.78071
DET,0.0799385,0.779496
FAR,0.5148,0.0799385
FRR,0.5148,0.779496
DET,0.0804453,0.778283
FAR,0.51367,0.0804453
FRR,0.51367,0.778283
DET,0.0814675,0.775554
FAR,0.511411,0.0814675
FRR,0.511411,0.775554
DET,0.0820425,0.77343
FAR,0.510282,0.0820425
FRR,0.510282,0.77343
DET,0.083138,0.771611
FAR,0.508022,0.083138
FRR,0.508022,0.771611
DET,0.0836678,0.770094
FAR,0.506893,0.0836678
FRR,0.506893,0.770094
DET,0.0847795,0.767061
FAR,0.504634,0.0847795
FRR,0.504634,0.767061
DET,0.0853238,0.766151
FAR,0.503504,0.0853238
FRR,0.503504,0.766151
DET,0.0865062,0.764331
FAR,0.501245,0.0865062
FRR,0.501245,0.764331
DET,0.0870633,0.762208
FAR,0.500116,0.0870633
FRR,0.500116,0.762208
DET,0.0881962,0.761298
FAR,0.497856,0.0881962
FRR,0.497856,0.761298
DET,0.0887755,0.760692
FAR,0.496727,0.0887755
FRR,0.496727,0.760692
DET,0.0899732,0.756445
FAR,0.494468,0.0899732
FRR,0.494468,0.756445
DET,0.0905839,0.755839
FAR,0.493338,0.0905839
FRR,0.493338,0.755839
DET,0.0917254,0.753716
FAR,0.491079,0.0917254
FRR,0.491079,0.753716
DET,0.0923217,0.752502
FAR,0.489949,0.0923217
FRR,0.489949,0.752502
DET,0.0940978,0.751289
FAR,0.486561,0.0940978
FRR,0.486561,0.751289
DET,0.0946693,0.749773
FAR,0.485431,0.0946693
FRR,0.485431,0.749773
DET,0.0959216,0.747649
FAR,0.483172,0.0959216
FRR,0.483172,0.747649
DET,0.096546,0.746133
FAR,0.482042,0.096546
FRR,0.482042,0.746133
DET,0.0978195,0.743706
FAR,0.479783,0.0978195
FRR,0.479783,0.743706
DET,0.098472,0.742796
FAR,0.478654,0.098472
FRR,0.478654,0.742796
DET,0.100353,0.74128
FAR,0.475265,0.100353
FRR,0.475265,0.74128
DET,0.10102,0.74037
FAR,0.474136,0.10102
FRR,0.474136,0.74037
DET,0.102999,0.738247
FAR,0.470747,0.102999
FRR,0.470747,0.738247
DET,0.103672,0.73673
FAR,0.469617,0.103672
FRR,0.469617,0.73673
DET,0.10571,0.73491
FAR,0.466229,0.10571
FRR,0.466229,0.73491
DET,0.106431,0.732787
FAR,0.465099,0.106431
FRR,0.465099,0.732787
DET,0.107823,0.730664
FAR,0.46284,0.107823
FRR,0.46284,0.730664
DET,0.108559,0.729451
FAR,0.46171,0.108559
FRR,0.46171,0.729451
DET,0.109902,0.727025
FAR,0.459451,0.109902
FRR,0.459451,0.727025
DET,0.110635,0.725811
FAR,0.458322,0.110635
FRR,0.458322,0.725811
DET,0.112115,0.724295
FAR,0.456063,0.112115
FRR,0.456063,0.724295
