Plot,X,Y
DET,0.000109887,0.441917
FAR,1.54609,0.000109887
FRR,1.54609,0.441917
DET,0.000111591,0.439187
FAR,1.54157,0.000111591
FRR,1.54157,0.439187
DET,0.00011585,0.438581
FAR,1.53818,0.00011585
FRR,1.53818,0.438581
DET,0.000119258,0.437671
FAR,1.53592,0.000119258
FRR,1.53592,0.437671
DET,0.000121813,0.436154
FAR,1.53254,0.000121813
FRR,1.53254,0.436154
DET,0.000125221,0.434941
FAR,1.52802,0.000125221
FRR,1.52802,0.434941
DET,0.000128628,0.434031
FAR,1.52576,0.000128628
FRR,1.52576,0.434031
DET,0.000130332,0.433121
FAR,1.5235,0.000130332
FRR,1.5235,0.433121
DET,0.000132035,0.431605
FAR,1.52124,0.000132035
FRR,1.52124,0.431605
DET,0.000136295,0.430088
FAR,1.51672,0.000136295
FRR,1.51672,0.430088
DET,0.000137146,0.429785
FAR,1.51446,0.000137146
FRR,1.51446,0.429785
DET,0.000139702,0.429178
FAR,1.51107,0.000139702
FRR,1.51107,0.429178
DET,0.000144813,0.427965
FAR,1.50543,0.000144813
FRR,1.50543,0.427965
DET,0.00014822,0.427358
FAR,1.50204,0.00014822
FRR,1.50204,0.427358
DET,0.000149924,0.425235
FAR,1.49865,0.000149924
FRR,1.49865,0.425235
DET,0.000153331,0.424628
FAR,1.49639,0.000153331
FRR,1.49639,0.424628
DET,0.000156739,0.423719
FAR,1.49413,0.000156739
FRR,1.49413,0.423719
DET,0.000162702,0.422809
FAR,1.49074,0.000162702
FRR,1.49074,0.422809
DET,0.000163553,0.422202
FAR,1.48848,0.000163553
FRR,1.48848,0.422202
DET,0.000166109,0.420079
FAR,1.48622,0.000166109
FRR,1.48622,0.420079
DET,0.000172072,0.419169
FAR,1.48283,0.000172072
FRR,1.48283,0.419169
DET,0.000176331,0.418259
FAR,1.48058,0.000176331
FRR,1.48058,0.418259
DET,0.000179738,0.417956
FAR,1.47832,0.000179738
FRR,1.47832,0.417956
DET,0.000182294,0.416439
FAR,1.47606,0.000182294
FRR,1.47606,0.416439
DET,0.000189109,0.414923
FAR,1.47154,0.000189109
FRR,1.47154,0.414923
DET,0.000190812,0.414013
FAR,1.47041,0.000190812
FRR,1.47041,0.414013
DET,0.000195923,0.4128
FAR,1.46815,0.000195923
FRR,1.46815,0.4128
DET,0.000198479,0.412193
FAR,1.46589,0.000198479
FRR,1.46589,0.412193
DET,0.000206997,0.410373
FAR,1.46137,0.000206997
FRR,1.46137,0.410373
DET,0.000208701,0.409766
FAR,1.46024,0.000208701
FRR,1.46024,0.409766
DET,0.000212108,0.408553
FAR,1.45798,0.000212108
FRR,1.45798,0.408553
DET,0.000215516,0.407643
FAR,1.45573,0.000215516
FRR,1.45573,0.407643
DET,0.000220627,0.40643
FAR,1.45347,0.000220627
FRR,1.45347,0.40643
DET,0.000225738,0.405823
FAR,1.45121,0.000225738
FRR,1.45121,0.405823
DET,0.000228293,0.404914
FAR,1.44895,0.000228293
FRR,1.44895,0.404914
DET,0.000235108,0.4037
FAR,1.44443,0.000235108
FRR,1.44443,0.4037
DET,0.000246182,0.402184
FAR,1.44104,0.000246182
FRR,1.44104,0.402184
DET,0.000248738,0.401274
FAR,1.43878,0.000248738
FRR,1.43878,0.401274
DET,0.000252997,0.400364
FAR,1.43652,0.000252997
FRR,1.43652,0.400364
DET,0.000255552,0.398241
FAR,1.43313,0.000255552
FRR,1.43313,0.398241
DET,0.000257256,0.397634
FAR,1.432,0.000257256
FRR,1.432,0.397634
DET,0.000261515,0.397028
FAR,1.42975,0.000261515
FRR,1.42975,0.397028
DET,0.000271737,0.395814
FAR,1.42523,0.000271737
FRR,1.42523,0.395814
DET,0.000281959,0.394601
FAR,1.42184,0.000281959
FRR,1.42184,0.394601
DET,0.000282811,0.393995
FAR,1.41958,0.000282811
FRR,1.41958,0.393995
DET,0.000288774,0.393085
FAR,1.41732,0.000288774
FRR,1.41732,0.393085
DET,0.000295589,0.391871
FAR,1.41506,0.000295589
FRR,1.41506,0.391871
DET,0.000299848,0.389748
FAR,1.4128,0.000299848
FRR,1.4128,0.389748
DET,0.000301552,0.389142
FAR,1.41167,0.000301552
FRR,1.41167,0.389142
DET,0.000309218,0.388232
FAR,1.40715,0.000309218
FRR,1.40715,0.388232
DET,0.000314329,0.387019
FAR,1.4049,0.000314329
FRR,1.4049,0.387019
DET,0.000316885,0.386715
FAR,1.40377,0.000316885
FRR,1.40377,0.386715
DET,0.00031944,0.385805
FAR,1.40151,0.00031944
FRR,1.40151,0.385805
DET,0.000324551,0.384895
FAR,1.39925,0.000324551
FRR,1.39925,0.384895
DET,0.000329662,0.383076
FAR,1.39699,0.000329662
FRR,1.39699,0.383076
DET,0.000333922,0.382772
FAR,1.39586,0.000333922
FRR,1.39586,0.382772
DET,0.000343292,0.382166
FAR,1.39247,0.000343292
FRR,1.39247,0.382166
DET,0.000360329,0.380042
FAR,1.38682,0.000360329
FRR,1.38682,0.380042
DET,0.000367143,0.379133
FAR,1.38456,0.000367143
FRR,1.38456,0.379133
DET,0.000385884,0.378223
FAR,1.38004,0.000385884
FRR,1.38004,0.378223
DET,0.000392699,0.377616
FAR,1.37779,0.000392699
FRR,1.37779,0.377616
DET,0.000399513,0.376706
FAR,1.3744,0.000399513
FRR,1.3744,0.376706
DET,0.000406328,0.376403
FAR,1.37214,0.000406328
FRR,1.37214,0.376403
DET,0.000414847,0.37519
FAR,1.36875,0.000414847
FRR,1.36875,0.37519
DET,0.000419958,0.37337
FAR,1.36649,0.000419958
FRR,1.36649,0.37337
DET,0.000428476,0.372157
FAR,1.36423,0.000428476
FRR,1.36423,0.372157
DET,0.00043018,0.37155
FAR,1.3631,0.00043018
FRR,1.3631,0.37155
DET,0.000435291,0.37064
FAR,1.36084,0.000435291
FRR,1.36084,0.37064
DET,0.000442957,0.369427
FAR,1.35632,0.000442957
FRR,1.35632,0.369427
DET,0.000459994,0.36882
FAR,1.35068,0.000459994
FRR,1.35068,0.36882
DET,0.000463401,0.36791
FAR,1.34955,0.000463401
FRR,1.34955,0.36791
DET,0.00047192,0.366697
FAR,1.34729,0.00047192
FRR,1.34729,0.366697
DET,0.000485549,0.365787
FAR,1.34503,0.000485549
FRR,1.34503,0.365787
DET,0.000491512,0.364574
FAR,1.34164,0.000491512
FRR,1.34164,0.364574
DET,0.000498327,0.363967
FAR,1.34051,0.000498327
FRR,1.34051,0.363967
DET,0.000509401,0.363361
FAR,1.33825,0.000509401
FRR,1.33825,0.363361
DET,0.000517919,0.362147
FAR,1.33599,0.000517919
FRR,1.33599,0.362147
DET,0.00052303,0.361844
FAR,1.33486,0.00052303
FRR,1.33486,0.361844
DET,0.000547734,0.360934
FAR,1.33034,0.000547734
FRR,1.33034,0.360934
DET,0.000562215,0.359721
FAR,1.32696,0.000562215
FRR,1.32696,0.359721
DET,0.000584363,0.358811
FAR,1.32244,0.000584363
FRR,1.32244,0.358811
DET,0.000594585,0.358508
FAR,1.32131,0.000594585
FRR,1.32131,0.358508
DET,0.000602252,0.357598
FAR,1.31905,0.000602252
FRR,1.31905,0.357598
DET,0.000614177,0.356081
FAR,1.31566,0.000614177
FRR,1.31566,0.356081
DET,0.000632918,0.354261
FAR,1.31227,0.000632918
FRR,1.31227,0.354261
DET,0.000638881,0.353958
FAR,1.31114,0.000638881
FRR,1.31114,0.353958
DET,0.00066188,0.353352
FAR,1.30775,0.00066188
FRR,1.30775,0.353352
DET,0.000681473,0.352138
FAR,1.30436,0.000681473
FRR,1.30436,0.352138
DET,0.000700213,0.350925
FAR,1.29985,0.000700213
FRR,1.29985,0.350925
DET,0.000711287,0.350622
FAR,1.29759,0.000711287
FRR,1.29759,0.350622
DET,0.000721509,0.348802
FAR,1.29533,0.000721509
FRR,1.29533,0.348802
DET,0.000747916,0.346072
FAR,1.29194,0.000747916
FRR,1.29194,0.346072
DET,0.000752176,0.345769
FAR,1.29081,0.000752176
FRR,1.29081,0.345769
DET,0.000769212,0.344859
FAR,1.28742,0.000769212
FRR,1.28742,0.344859
DET,0.000784546,0.343646
FAR,1.28516,0.000784546
FRR,1.28516,0.343646
DET,0.00079562,0.343039
FAR,1.2829,0.00079562
FRR,1.2829,0.343039
DET,0.000804138,0.342432
FAR,1.28177,0.000804138
FRR,1.28177,0.342432
DET,0.000820323,0.341826
FAR,1.27951,0.000820323
FRR,1.27951,0.341826
DET,0.00084673,0.340309
FAR,1.27613,0.00084673
FRR,1.27613,0.340309
DET,0.000862063,0.339703
FAR,1.27387,0.000862063
FRR,1.27387,0.339703
DET,0.000868026,0.339399
FAR,1.27274,0.000868026
FRR,1.27274,0.339399
DET,0.000886766,0.338186
FAR,1.27048,0.000886766
FRR,1.27048,0.338186
DET,0.000910618,0.337276
FAR,1.26822,0.000910618
FRR,1.26822,0.337276
DET,0.000923396,0.336366
FAR,1.26709,0.000923396
FRR,1.26709,0.336366
DET,0.000932766,0.33485
FAR,1.26483,0.000932766
FRR,1.26483,0.33485
DET,0.000948099,0.334243
FAR,1.26257,0.000948099
FRR,1.26257,0.334243
DET,0.000973654,0.33303
FAR,1.25918,0.000973654
FRR,1.25918,0.33303
DET,0.000995802,0.332423
FAR,1.25692,0.000995802
FRR,1.25692,0.332423
DET,0.00105032,0.331514
FAR,1.25015,0.00105032
FRR,1.25015,0.331514
DET,0.00106821,0.3303
FAR,1.24789,0.00106821
FRR,1.24789,0.3303
DET,0.00109887,0.329087
FAR,1.2445,0.00109887
FRR,1.2445,0.329087
DET,0.00110825,0.328177
FAR,1.24337,0.00110825
FRR,1.24337,0.328177
DET,0.00115084,0.326661
FAR,1.23998,0.00115084
FRR,1.23998,0.326661
DET,0.00117128,0.324841
FAR,1.23772,0.00117128
FRR,1.23772,0.324841
DET,0.00120024,0.323324
FAR,1.23433,0.00120024
FRR,1.23433,0.323324
DET,0.00121047,0.323021
FAR,1.2332,0.00121047
FRR,1.2332,0.323021
DET,0.00123858,0.322111
FAR,1.22981,0.00123858
FRR,1.22981,0.322111
DET,0.00126413,0.321504
FAR,1.22755,0.00126413
FRR,1.22755,0.321504
DET,0.0012735,0.319685
FAR,1.22642,0.0012735
FRR,1.22642,0.319685
DET,0.0012948,0.318775
FAR,1.22417,0.0012948
FRR,1.22417,0.318775
DET,0.00132972,0.317561
FAR,1.22078,0.00132972
FRR,1.22078,0.317561
DET,0.00136209,0.316045
FAR,1.21852,0.00136209
FRR,1.21852,0.316045
DET,0.00137572,0.315438
FAR,1.21739,0.00137572
FRR,1.21739,0.315438
DET,0.00139872,0.314528
FAR,1.21513,0.00139872
FRR,1.21513,0.314528
DET,0.00142428,0.313618
FAR,1.21287,0.00142428
FRR,1.21287,0.313618
DET,0.0014558,0.312708
FAR,1.21061,0.0014558
FRR,1.21061,0.312708
DET,0.00146602,0.312102
FAR,1.20948,0.00146602
FRR,1.20948,0.312102
DET,0.00151713,0.310889
FAR,1.20496,0.00151713
FRR,1.20496,0.310889
DET,0.00155291,0.309979
FAR,1.20157,0.00155291
FRR,1.20157,0.309979
DET,0.00159805,0.307856
FAR,1.19819,0.00159805
FRR,1.19819,0.307856
DET,0.00161168,0.306946
FAR,1.19706,0.00161168
FRR,1.19706,0.306946
DET,0.00163639,0.305732
FAR,1.1948,0.00163639
FRR,1.1948,0.305732
DET,0.00169687,0.305126
FAR,1.19028,0.00169687
FRR,1.19028,0.305126
DET,0.00170964,0.304216
FAR,1.18915,0.00170964
FRR,1.18915,0.304216
DET,0.00174287,0.30179
FAR,1.18689,0.00174287
FRR,1.18689,0.30179
DET,0.00179057,0.300576
FAR,1.1835,0.00179057
FRR,1.1835,0.300576
DET,0.00182379,0.299666
FAR,1.18124,0.00182379
FRR,1.18124,0.299666
DET,0.00185105,0.298756
FAR,1.17898,0.00185105
FRR,1.17898,0.298756
DET,0.00188172,0.297847
FAR,1.17672,0.00188172
FRR,1.17672,0.297847
DET,0.00190812,0.296937
FAR,1.17446,0.00190812
FRR,1.17446,0.296937
DET,0.00195157,0.295723
FAR,1.17108,0.00195157
FRR,1.17108,0.295723
DET,0.00198905,0.295117
FAR,1.16882,0.00198905
FRR,1.16882,0.295117
DET,0.00203334,0.292994
FAR,1.16543,0.00203334
FRR,1.16543,0.292994
DET,0.00206827,0.291477
FAR,1.16317,0.00206827
FRR,1.16317,0.291477
DET,0.00208957,0.291174
FAR,1.16204,0.00208957
FRR,1.16204,0.291174
DET,0.00216623,0.290264
FAR,1.15752,0.00216623
FRR,1.15752,0.290264
DET,0.0021969,0.288747
FAR,1.15526,0.0021969
FRR,1.15526,0.288747
DET,0.00224034,0.287837
FAR,1.153,0.00224034
FRR,1.153,0.287837
DET,0.00226505,0.286928
FAR,1.15187,0.00226505
FRR,1.15187,0.286928
DET,0.00232467,0.285714
FAR,1.14848,0.00232467
FRR,1.14848,0.285714
DET,0.0023613,0.285108
FAR,1.14623,0.0023613
FRR,1.14623,0.285108
DET,0.00240815,0.284501
FAR,1.14397,0.00240815
FRR,1.14397,0.284501
DET,0.00243541,0.284198
FAR,1.14284,0.00243541
FRR,1.14284,0.284198
DET,0.00246949,0.282378
FAR,1.14058,0.00246949
FRR,1.14058,0.282378
DET,0.00251463,0.280558
FAR,1.13832,0.00251463
FRR,1.13832,0.280558
DET,0.00256063,0.278738
FAR,1.13606,0.00256063
FRR,1.13606,0.278738
DET,0.00257682,0.278132
FAR,1.13493,0.00257682
FRR,1.13493,0.278132
DET,0.002616,0.276918
FAR,1.13267,0.002616
FRR,1.13267,0.276918
DET,0.00269608,0.275705
FAR,1.12928,0.00269608
FRR,1.12928,0.275705
DET,0.00272419,0.275099
FAR,1.12815,0.00272419
FRR,1.12815,0.275099
DET,0.00275996,0.274189
FAR,1.12589,0.00275996
FRR,1.12589,0.274189
DET,0.00281363,0.273279
FAR,1.12363,0.00281363
FRR,1.12363,0.273279
DET,0.00285963,0.271762
FAR,1.12137,0.00285963
FRR,1.12137,0.271762
DET,0.00287582,0.271156
FAR,1.12025,0.00287582
FRR,1.12025,0.271156
DET,0.00293715,0.269639
FAR,1.11686,0.00293715
FRR,1.11686,0.269639
DET,0.00304192,0.268123
FAR,1.11234,0.00304192
FRR,1.11234,0.268123
DET,0.00308792,0.266909
FAR,1.11008,0.00308792
FRR,1.11008,0.266909
DET,0.00311263,0.266303
FAR,1.10895,0.00311263
FRR,1.10895,0.266303
DET,0.00315181,0.264786
FAR,1.10669,0.00315181
FRR,1.10669,0.264786
DET,0.00320292,0.263876
FAR,1.10443,0.00320292
FRR,1.10443,0.263876
DET,0.00323529,0.262966
FAR,1.1033,0.00323529
FRR,1.1033,0.262966
DET,0.00333411,0.261753
FAR,1.09878,0.00333411
FRR,1.09878,0.261753
DET,0.00338522,0.260843
FAR,1.09652,0.00338522
FRR,1.09652,0.260843
DET,0.00344485,0.259327
FAR,1.09427,0.00344485
FRR,1.09427,0.259327
DET,0.00346784,0.259023
FAR,1.09314,0.00346784
FRR,1.09314,0.259023
DET,0.00355047,0.258417
FAR,1.08975,0.00355047
FRR,1.08975,0.258417
DET,0.0036808,0.257507
FAR,1.08523,0.0036808
FRR,1.08523,0.257507
DET,0.00376003,0.25599
FAR,1.08184,0.00376003
FRR,1.08184,0.25599
DET,0.00379495,0.255384
FAR,1.08071,0.00379495
FRR,1.08071,0.255384
DET,0.00388951,0.254777
FAR,1.07732,0.00388951
FRR,1.07732,0.254777
DET,0.0040045,0.253261
FAR,1.07393,0.0040045
FRR,1.07393,0.253261
DET,0.00411354,0.252654
FAR,1.07054,0.00411354
FRR,1.07054,0.252654
DET,0.00414932,0.252351
FAR,1.06942,0.00414932
FRR,1.06942,0.252351
DET,0.00421661,0.250834
FAR,1.06716,0.00421661
FRR,1.06716,0.250834
DET,0.00427113,0.249621
FAR,1.0649,0.00427113
FRR,1.0649,0.249621
DET,0.0043035,0.249014
FAR,1.06377,0.0043035
FRR,1.06377,0.249014
DET,0.00436994,0.247498
FAR,1.06151,0.00436994
FRR,1.06151,0.247498
DET,0.00445428,0.246284
FAR,1.05925,0.00445428
FRR,1.05925,0.246284
DET,0.0045335,0.244768
FAR,1.05699,0.0045335
FRR,1.05699,0.244768
DET,0.00456331,0.244465
FAR,1.05586,0.00456331
FRR,1.05586,0.244465
DET,0.00463487,0.243555
FAR,1.0536,0.00463487
FRR,1.0536,0.243555
DET,0.00473964,0.242948
FAR,1.05021,0.00473964
FRR,1.05021,0.242948
DET,0.00489212,0.242038
FAR,1.04569,0.00489212
FRR,1.04569,0.242038
DET,0.00493642,0.241432
FAR,1.04456,0.00493642
FRR,1.04456,0.241432
DET,0.00502245,0.240825
FAR,1.04231,0.00502245
FRR,1.04231,0.240825
DET,0.00514427,0.239915
FAR,1.03892,0.00514427
FRR,1.03892,0.239915
DET,0.00530612,0.238702
FAR,1.0344,0.00530612
FRR,1.0344,0.238702
DET,0.00534786,0.238095
FAR,1.03327,0.00534786
FRR,1.03327,0.238095
DET,0.00544412,0.236579
FAR,1.03101,0.00544412
FRR,1.03101,0.236579
DET,0.00552334,0.235366
FAR,1.02875,0.00552334
FRR,1.02875,0.235366
DET,0.00557445,0.234759
FAR,1.02762,0.00557445
FRR,1.02762,0.234759
DET,0.00567241,0.233849
FAR,1.02536,0.00567241
FRR,1.02536,0.233849
DET,0.00577804,0.232636
FAR,1.0231,0.00577804
FRR,1.0231,0.232636
DET,0.00595011,0.229299
FAR,1.01858,0.00595011
FRR,1.01858,0.229299
DET,0.00598929,0.228389
FAR,1.01746,0.00598929
FRR,1.01746,0.228389
DET,0.00616733,0.225963
FAR,1.01294,0.00616733
FRR,1.01294,0.225963
DET,0.00641181,0.22475
FAR,1.00729,0.00641181
FRR,1.00729,0.22475
DET,0.00652766,0.223537
FAR,1.00503,0.00652766
FRR,1.00503,0.223537
DET,0.00657706,0.223233
FAR,1.0039,0.00657706
FRR,1.0039,0.223233
DET,0.00667503,0.222323
FAR,1.00164,0.00667503
FRR,1.00164,0.222323
DET,0.00678662,0.221717
FAR,0.999382,0.00678662
FRR,0.999382,0.221717
DET,0.00684539,0.221413
FAR,0.998253,0.00684539
FRR,0.998253,0.221413
DET,0.00701406,0.220504
FAR,0.994864,0.00701406
FRR,0.994864,0.220504
DET,0.00716739,0.21929
FAR,0.991475,0.00716739
FRR,0.991475,0.21929
DET,0.00727131,0.218077
FAR,0.989216,0.00727131
FRR,0.989216,0.218077
DET,0.00732839,0.217774
FAR,0.988087,0.00732839
FRR,0.988087,0.217774
DET,0.0074255,0.217167
FAR,0.985827,0.0074255
FRR,0.985827,0.217167
DET,0.00760013,0.216257
FAR,0.982439,0.00760013
FRR,0.982439,0.216257
DET,0.00785738,0.215651
FAR,0.97792,0.00785738
FRR,0.97792,0.215651
DET,0.00791957,0.214437
FAR,0.976791,0.00791957
FRR,0.976791,0.214437
DET,0.00804564,0.213527
FAR,0.974532,0.00804564
FRR,0.974532,0.213527
DET,0.00816575,0.212921
FAR,0.972273,0.00816575
FRR,0.972273,0.212921
DET,0.00828756,0.211404
FAR,0.970014,0.00828756
FRR,0.970014,0.211404
DET,0.00834293,0.210798
FAR,0.968884,0.00834293
FRR,0.968884,0.210798
DET,0.00860615,0.209584
FAR,0.964366,0.00860615
FRR,0.964366,0.209584
DET,0.0087203,0.208978
FAR,0.962107,0.0087203
FRR,0.962107,0.208978
DET,0.00878333,0.208371
FAR,0.960977,0.00878333
FRR,0.960977,0.208371
DET,0.00892389,0.207461
FAR,0.958718,0.00892389
FRR,0.958718,0.207461
DET,0.00905933,0.206248
FAR,0.956459,0.00905933
FRR,0.956459,0.206248
DET,0.00926292,0.205035
FAR,0.95307,0.00926292
FRR,0.95307,0.205035
DET,0.00933277,0.204428
FAR,0.951941,0.00933277
FRR,0.951941,0.204428
DET,0.00947503,0.202912
FAR,0.949681,0.00947503
FRR,0.949681,0.202912
DET,0.00971014,0.201699
FAR,0.946293,0.00971014
FRR,0.946293,0.201699
DET,0.00990947,0.200789
FAR,0.942904,0.00990947
FRR,0.942904,0.200789
DET,0.0100654,0.200485
FAR,0.940645,0.0100654
FRR,0.940645,0.200485
DET,0.0102016,0.199879
FAR,0.938386,0.0102016
FRR,0.938386,0.199879
DET,0.0103473,0.199272
FAR,0.936127,0.0103473
FRR,0.936127,0.199272
DET,0.01051,0.197452
FAR,0.933868,0.01051
FRR,0.933868,0.197452
DET,0.0105892,0.197149
FAR,0.932738,0.0105892
FRR,0.932738,0.197149
DET,0.0109657,0.196239
FAR,0.92709,0.0109657
FRR,0.92709,0.196239
DET,0.0111966,0.195026
FAR,0.923701,0.0111966
FRR,0.923701,0.195026
DET,0.0112792,0.194419
FAR,0.922572,0.0112792
FRR,0.922572,0.194419
DET,0.0116353,0.193509
FAR,0.918054,0.0116353
FRR,0.918054,0.193509
DET,0.0118057,0.192296
FAR,0.915795,0.0118057
FRR,0.915795,0.192296
DET,0.0120595,0.191689
FAR,0.912406,0.0120595
FRR,0.912406,0.191689
DET,0.0121575,0.191386
FAR,0.911276,0.0121575
FRR,0.911276,0.191386
DET,0.0125135,0.19078
FAR,0.906758,0.0125135
FRR,0.906758,0.19078
DET,0.0126924,0.18987
FAR,0.904499,0.0126924
FRR,0.904499,0.18987
DET,0.0128764,0.188656
FAR,0.90224,0.0128764
FRR,0.90224,0.188656
DET,0.012965,0.187443
FAR,0.90111,0.012965
FRR,0.90111,0.187443
DET,0.0131626,0.185927
FAR,0.898851,0.0131626
FRR,0.898851,0.185927
DET,0.0134591,0.185017
FAR,0.895462,0.0134591
FRR,0.895462,0.185017
DET,0.0135647,0.18441
FAR,0.894333,0.0135647
FRR,0.894333,0.18441
DET,0.0137598,0.1835
FAR,0.892074,0.0137598
FRR,0.892074,0.1835
DET,0.0139668,0.18259
FAR,0.889815,0.0139668
FRR,0.889815,0.18259
DET,0.0142632,0.181377
FAR,0.886426,0.0142632
FRR,0.886426,0.181377
DET,0.0144626,0.181074
FAR,0.884167,0.0144626
FRR,0.884167,0.181074
DET,0.0147547,0.179557
FAR,0.880778,0.0147547
FRR,0.880778,0.179557
DET,0.0150733,0.178951
FAR,0.877389,0.0150733
FRR,0.877389,0.178951
DET,0.0154848,0.177737
FAR,0.872871,0.0154848
FRR,0.872871,0.177737
DET,0.0156142,0.177434
FAR,0.871742,0.0156142
FRR,0.871742,0.177434
DET,0.0158136,0.176221
FAR,0.869482,0.0158136
FRR,0.869482,0.176221
DET,0.0160299,0.174704
FAR,0.867223,0.0160299
FRR,0.867223,0.174704
DET,0.0162787,0.174098
FAR,0.864964,0.0162787
FRR,0.864964,0.174098
DET,0.016386,0.173794
FAR,0.863835,0.016386
FRR,0.863835,0.173794
DET,0.0165879,0.173188
FAR,0.861576,0.0165879
FRR,0.861576,0.173188
DET,0.0171459,0.171065
FAR,0.855928,0.0171459
FRR,0.855928,0.171065
DET,0.0175513,0.170761
FAR,0.852539,0.0175513
FRR,0.852539,0.170761
DET,0.017933,0.170155
FAR,0.84915,0.017933
FRR,0.84915,0.170155
DET,0.0181698,0.169548
FAR,0.846891,0.0181698
FRR,0.846891,0.169548
DET,0.018456,0.168941
FAR,0.844632,0.018456
FRR,0.844632,0.168941
DET,0.0185889,0.168638
FAR,0.843503,0.0185889
FRR,0.843503,0.168638
DET,0.0188342,0.167728
FAR,0.841243,0.0188342
FRR,0.841243,0.167728
DET,0.0190991,0.167122
FAR,0.838984,0.0190991
FRR,0.838984,0.167122
